"release","SIY","SCF","ADCS"
"0","","0.14245014245014245","3.7037037037037037"
"1","","0.14245014245014245","3.7037037037037037"
"2","","0.14245014245014245","3.7037037037037037"
"3","","0.14245014245014245","3.7037037037037037"
"4","","0.14102564102564102","3.6666666666666665"
"5","","0.14102564102564102","3.6666666666666665"
"6","","0.14102564102564102","3.6666666666666665"
"7","","0.14102564102564102","3.6666666666666665"
"8","","0.14102564102564102","3.6666666666666665"
"9","","0.14102564102564102","3.6666666666666665"
"10","","0.14102564102564102","3.6666666666666665"
"11","","0.14102564102564102","3.6666666666666665"
"12","","0.14102564102564102","3.6666666666666665"
"13","","0.14102564102564102","3.6666666666666665"
"14","","0.14102564102564102","3.6666666666666665"
"15","","0.14102564102564102","3.6666666666666665"
"16","","0.14102564102564102","3.6666666666666665"
"17","","0.14102564102564102","3.6666666666666665"
"18","","0.14102564102564102","3.6666666666666665"
"19","","0.14102564102564102","3.6666666666666665"
"20","","0.14102564102564102","3.6666666666666665"
