"release","SIY","SCF","ADCS"
"0","","0.19642857142857142","1.375"
"1","","0.19642857142857142","1.375"
"2","","0.19642857142857142","1.375"
"3","","0.19642857142857142","1.375"
"4","","0.19642857142857142","1.375"
"5","","0.19642857142857142","1.375"
"6","","0.19642857142857142","1.375"
"7","","0.19642857142857142","1.375"
"8","","0.19642857142857142","1.375"
"9","","0.19642857142857142","1.375"
"10","","0.19642857142857142","1.375"
"11","","0.19642857142857142","1.375"
"12","","0.19642857142857142","1.375"
"13","","0.19642857142857142","1.375"
"14","","0.19642857142857142","1.375"
"15","","0.19642857142857142","1.375"
"16","","0.19444444444444445","1.5555555555555556"
"17","","0.19444444444444445","1.5555555555555556"
"18","","0.17777777777777778","1.6"
"19","","0.17777777777777778","1.6"
"20","","0.16363636363636364","1.6363636363636365"
