"release","SIY","SCF","ADCS"
"0","","0.21428571428571427","1.5"
"1","","0.21428571428571427","1.5"
"2","","0.21428571428571427","1.5"
"3","","0.21428571428571427","1.5"
"4","","0.21428571428571427","1.5"
"5","","0.21428571428571427","1.5"
"6","","0.21428571428571427","1.5"
"7","","0.18055555555555555","1.4444444444444444"
"8","","0.18055555555555555","1.4444444444444444"
"9","","0.18055555555555555","1.4444444444444444"
"10","","0.18055555555555555","1.4444444444444444"
"11","","0.18055555555555555","1.4444444444444444"
"12","","0.18055555555555555","1.4444444444444444"
"13","","0.18055555555555555","1.4444444444444444"
"14","","0.18055555555555555","1.4444444444444444"
"15","","0.18055555555555555","1.4444444444444444"
"16","","0.18055555555555555","1.4444444444444444"
"17","","0.18055555555555555","1.4444444444444444"
"18","","0.18055555555555555","1.4444444444444444"
"19","","0.18055555555555555","1.4444444444444444"
"20","","0.18055555555555555","1.4444444444444444"
